LOSSFILE	
FileFormatVersion	YLT_1.1
LossTableHeaderFormat	Manual Import
LossTableHeaderProducer	MAT-R
LossTableType	YLT
LossTableBasis	AM
CreateDate	2018-08-07
Model	Elements
ModelProvider	IF
ModelSystem	Elements
ModelSystemVersion	10.0.0.0
ModelSystemInstance	PRD
ResultsDatabaseName	IF_RES_2018_THFL
User	U000886
Simulation_Set_Id	7511
Peril	FL
Region	Thailand
Model_Version	10.0.0.0
ModelModule	DLM
Geo_Code	THA
SourceResultsReference	42
ResultsName	FPG_QS_SPL - FPG_QS_SPL
ResultsDescription	NA
Run_Date	2018-06-27
Run_Date	2018-06-27
Currency	THB
FinPerspective	GU
Years	100000
SimulationPeriodBasis	1
OccurrenceBasis	PerEvent
OEP2	0
OEP5	8169385
OEP10	131946097
OEP25	565116148
OEP50	1855095265
OEP100	2171342391
OEP200	2356876878
OEP250	2391373373
OEP500	2520814472
OEP1000	2683327326
OEP5000	2969410750
OEP10000	3104076686
AAL	86965188.90267
STD	352523451.318785
COV	4.05361565664306
#[HEADER-END]
EventID	Year	MM-DD(n)	Value
751107514	42421	07-01(0)	1781067
751107514	43557	05-30(0)	1781067
751107514	46596	07-01(0)	1781067
751107514	58002	07-02(0)	1781067
751107514	75463	05-28(0)	1781067
751107514	97304	06-03(0)	1781067
751107514	97644	05-29(0)	1781067
751107518	1117	09-27(0)	78193614
751107518	7499	06-20(0)	78193614
751107518	17694	09-02(0)	78193614
751107518	34463	09-19(0)	78193614
751107518	54683	08-03(0)	78193614
751107518	81323	07-24(0)	78193614
751107518	87886	09-07(0)	78193614
751107520	13355	06-17(0)	106082577
751107520	27189	09-05(0)	106082577
751107520	42319	06-18(0)	106082577
751107520	60379	07-03(0)	106082577
751107520	70560	08-07(0)	106082577
751107520	90079	07-15(0)	106082577
751107520	92581	09-28(0)	106082577
751107523	43306	08-21(0)	567843353
751107523	57330	09-26(0)	567843353
751107523	64081	09-17(0)	567843353
751107525	26256	07-03(0)	7888165
751107525	55492	09-27(0)	7888165
751107525	92965	07-31(0)	7888165
751107525	96000	10-01(0)	7888165
751107526	23983	10-02(0)	18640888
751107526	30085	06-26(0)	18640888
751107526	32357	10-08(0)	18640888
751107526	41121	05-27(0)	18640888
751107526	42878	08-22(0)	18640888
751107526	47357	10-02(0)	18640888
751107526	85797	09-05(0)	18640888
751107526	97561	06-29(0)	18640888
751107526	99876	06-14(0)	18640888
751107527	27765	06-03(0)	411017405
751107527	48466	07-24(0)	411017405
751107528	2102	09-08(0)	14877308
751107528	26982	06-27(0)	14877308
751107528	38350	06-19(0)	14877308
751107528	39178	06-28(0)	14877308
751107528	77933	06-01(0)	14877308
751107530	17431	05-27(0)	134614340
751107530	38080	08-06(0)	134614340
751107530	81586	09-15(0)	134614340
751107530	89965	08-14(0)	134614340
751107530	97519	05-24(0)	134614340
751107531	96	09-03(0)	1893776732
751107531	38060	06-15(0)	1893776732
751107531	57219	08-15(0)	1893776732
751107531	79282	06-29(0)	1893776732
751107531	84623	08-22(0)	1893776732
751107531	97591	08-01(0)	1893776732
751107534	20187	07-17(0)	21419615
751107534	55504	06-19(0)	21419615
751107534	90202	09-04(0)	21419615
751107536	1154	09-18(0)	281554609
751107536	5672	07-24(0)	281554609
751107536	17782	08-20(0)	281554609
751107536	23685	06-23(0)	281554609
751107536	83981	09-01(0)	281554609
751107536	92486	07-13(0)	281554609
751107538	15144	05-27(0)	15304544
751107538	36662	09-26(0)	15304544
751107538	52090	07-03(0)	15304544
751107538	53217	08-11(0)	15304544
751107538	55614	06-10(0)	15304544
751107538	56243	07-15(0)	15304544
751107538	70301	09-21(0)	15304544
751107538	79050	08-14(0)	15304544
751107538	79829	09-21(0)	15304544
751107539	20114	06-09(0)	2027780445
751107539	24591	10-01(0)	2027780445
751107539	25385	06-27(0)	2027780445
751107539	53843	05-16(0)	2027780445
751107539	79760	09-02(0)	2027780445
751107539	83199	08-02(0)	2027780445
751107540	9493	10-09(0)	161649625
751107540	22661	06-18(0)	161649625
751107540	53084	06-15(0)	161649625
751107540	70202	08-27(0)	161649625
751107540	74653	06-29(0)	161649625
751107543	8454	10-02(0)	11058001
751107543	18003	10-06(0)	11058001
751107543	21403	05-31(0)	11058001
751107543	27378	10-12(0)	11058001
751107543	31482	09-19(0)	11058001
751107543	47991	08-27(0)	11058001
751107543	51363	07-25(0)	11058001
751107543	74264	08-12(0)	11058001
751107543	76055	06-19(0)	11058001
751107543	91120	08-16(0)	11058001
751107544	2547	07-02(0)	7021282
751107544	15725	07-10(0)	7021282
751107544	19694	06-30(0)	7021282
751107544	79930	07-13(0)	7021282
751107545	469	09-04(0)	15874862
751107545	9542	08-05(0)	15874862
751107545	9970	05-23(0)	15874862
751107545	31546	07-03(0)	15874862
751107545	41041	06-29(0)	15874862
751107545	41502	06-15(0)	15874862
751107545	78545	05-29(0)	15874862
751107545	89162	05-27(0)	15874862
751107545	92507	08-29(0)	15874862
751107545	95167	09-11(0)	15874862
751107546	6416	05-19(0)	17873051
751107546	8876	07-02(0)	17873051
751107546	25700	08-26(0)	17873051
751107546	39984	10-01(0)	17873051
751107546	64674	06-18(0)	17873051
751107548	37470	05-30(0)	262933285
751107548	68103	09-06(0)	262933285
751107551	11354	05-29(0)	2729902
751107551	31624	06-06(0)	2729902
751107551	91267	10-01(0)	2729902
751107554	32934	07-04(0)	234701367
751107554	57949	08-09(0)	234701367
751107554	58264	06-05(0)	234701367
751107554	73681	06-08(0)	234701367
751107554	82218	08-21(0)	234701367
751107554	97717	07-19(0)	234701367
751107556	58129	08-20(0)	605556288
751107556	62149	08-13(0)	605556288
751107556	97688	09-17(0)	605556288
751107557	37731	07-15(0)	1708955185
751107557	60321	06-10(0)	1708955185
751107557	96111	08-05(0)	1708955185
751107558	47972	07-05(0)	41566842
751107558	51250	09-03(0)	41566842
751107558	94309	08-28(0)	41566842
751107559	10536	09-18(0)	550297570
751107559	15984	06-06(0)	550297570
751107559	18284	07-18(0)	550297570
751107559	19004	09-29(0)	550297570
751107559	37632	09-29(0)	550297570
751107560	37694	06-12(0)	1788189
751107560	57520	07-28(0)	1788189
751107560	60840	07-27(0)	1788189
751107560	72222	06-22(0)	1788189
751107563	20773	10-14(0)	251623316
751107563	27967	09-15(0)	251623316
751107563	47010	07-21(0)	251623316
751107563	71371	09-08(0)	251623316
751107563	72140	09-09(0)	251623316
751107563	88683	08-04(0)	251623316
751107564	48512	07-18(0)	71679055
751107564	61642	05-21(0)	71679055
751107564	82209	07-04(0)	71679055
751107567	33001	10-10(0)	49763692
751107567	37926	09-09(0)	49763692
751107567	80109	09-24(0)	49763692
751107567	90534	05-21(0)	49763692
751107570	34127	08-29(0)	105804956
751107570	72534	05-31(0)	105804956
751107574	9445	07-21(0)	14809840
751107574	18394	08-08(0)	14809840
751107574	20057	07-15(0)	14809840
751107574	33895	07-15(0)	14809840
751107574	80904	06-18(0)	14809840
751107577	9051	10-07(0)	2355185
751107577	45490	07-26(0)	2355185
751107577	91312	08-09(0)	2355185
751107578	11963	06-02(0)	103640272
751107578	39895	08-31(0)	103640272
751107578	65778	08-17(0)	103640272
751107578	80125	07-22(0)	103640272
751107584	23157	08-03(0)	6338505
751107584	23430	09-15(0)	6338505
751107584	57061	06-06(0)	6338505
751107585	43420	07-30(0)	1587537800
751107585	49044	09-21(0)	1587537800
751107585	55455	06-08(0)	1587537800
751107585	74295	06-06(0)	1587537800
751107585	76270	09-10(0)	1587537800
751107586	11351	06-01(0)	10243831
751107586	40404	09-22(0)	10243831
751107586	45705	06-19(0)	10243831
751107586	52318	07-13(0)	10243831
751107586	86524	10-13(0)	10243831
751107588	573	08-05(0)	162124782
751107591	16934	09-04(0)	24280779
751107591	41344	09-05(0)	24280779
751107591	69604	09-30(0)	24280779
751107591	73646	07-18(0)	24280779
751107591	75486	09-27(0)	24280779
751107591	97763	06-20(0)	24280779
751107591	97827	10-12(0)	24280779
751107592	18587	09-07(0)	2144244781
751107592	68486	07-10(0)	2144244781
751107592	72265	07-25(0)	2144244781
751107592	83202	10-13(0)	2144244781
751107592	91524	07-28(0)	2144244781
751107594	568	09-09(0)	544032875
751107594	8585	09-05(0)	544032875
751107594	15980	06-24(0)	544032875
751107594	34983	05-20(0)	544032875
751107594	87118	10-10(0)	544032875
751107594	91824	06-11(0)	544032875
751107595	2114	06-04(0)	232887629
751107595	8619	06-05(0)	232887629
751107595	9988	07-09(0)	232887629
751107595	57078	06-14(0)	232887629
751107595	89789	09-10(0)	232887629
751107596	13691	08-15(0)	79214387
751107596	31445	07-01(0)	79214387
751107596	41874	08-22(0)	79214387
751107596	48333	08-28(0)	79214387
751107596	58371	07-03(0)	79214387
751107597	11751	05-23(0)	17630231
751107597	19441	08-11(0)	17630231
751107597	47471	09-16(0)	17630231
751107597	54873	06-04(0)	17630231
751107597	91285	10-03(0)	17630231
751107597	93005	07-31(0)	17630231
751107597	93382	07-15(0)	17630231
751107600	14010	08-19(0)	141962921
751107600	42395	09-30(0)	141962921
751107600	70156	07-31(0)	141962921
751107600	74892	08-17(0)	141962921
751107600	96712	07-18(0)	141962921
751107603	1131	07-21(0)	2314371695
751107603	2650	08-20(0)	2314371695
751107603	25012	08-11(0)	2314371695
751107603	35393	06-30(0)	2314371695
751107603	68715	06-14(0)	2314371695
751107603	69810	09-12(0)	2314371695
751107603	81071	05-17(0)	2314371695
751107609	11812	05-25(0)	45519672
751107609	14252	09-12(0)	45519672
751107609	19146	09-13(0)	45519672
751107609	25263	07-03(0)	45519672
751107609	63828	07-28(0)	45519672
751107613	63510	06-16(0)	2576368
751107613	68948	09-01(0)	2576368
751107613	69413	08-01(0)	2576368
751107613	70203	09-29(0)	2576368
751107613	83901	08-04(0)	2576368
751107613	93372	09-04(0)	2576368
751107618	31739	10-03(0)	33670509
751107618	36422	07-22(0)	33670509
751107618	97316	09-01(0)	33670509
751107620	4612	09-08(0)	14346381
751107620	6973	06-13(0)	14346381
751107620	80356	07-02(0)	14346381
751107621	13389	05-19(0)	7724335
751107621	21910	05-24(0)	7724335
751107621	71705	07-18(0)	7724335
751107621	98870	05-26(0)	7724335
751107622	1838	06-03(0)	1724209361
751107622	5076	06-30(0)	1724209361
751107622	27554	07-12(0)	1724209361
751107622	88193	05-19(0)	1724209361
751107622	89934	10-13(0)	1724209361
751107623	2093	07-07(0)	2076388031
751107623	2861	06-14(0)	2076388031
751107623	45548	08-19(0)	2076388031
751107623	53929	10-12(0)	2076388031
751107623	66908	07-31(0)	2076388031
751107625	5981	08-24(0)	14368702
751107625	17140	06-06(0)	14368702
751107625	18575	06-23(0)	14368702
751107625	46896	09-28(0)	14368702
751107625	54999	07-20(0)	14368702
751107625	62020	08-21(0)	14368702
751107626	27558	10-02(0)	13975799
751107626	45855	10-02(0)	13975799
751107626	56551	05-24(0)	13975799
751107626	82703	08-03(0)	13975799
751107627	16840	06-08(0)	241087561
751107627	30799	10-14(0)	241087561
751107627	33206	09-05(0)	241087561
751107627	90075	06-10(0)	241087561
751107628	23367	06-25(0)	2004115
751107632	33868	09-22(0)	1719056
751107632	36102	09-06(0)	1719056
751107632	60637	07-29(0)	1719056
751107632	64390	05-21(0)	1719056
751107632	86679	06-22(0)	1719056
751107633	19352	05-29(0)	49804908
751107633	67804	08-19(0)	49804908
751107633	72799	10-04(0)	49804908
751107633	87742	08-28(0)	49804908
751107633	98058	08-23(0)	49804908
751107633	99732	07-21(0)	49804908
751107635	3194	06-18(0)	88721042
751107635	3908	06-16(0)	88721042
751107635	44901	10-07(0)	88721042
751107635	50444	08-04(0)	88721042
751107635	57692	07-25(0)	88721042
751107635	90805	08-25(0)	88721042
751107635	94523	06-23(0)	88721042
751107636	41779	06-08(0)	47911143
751107636	64255	09-05(0)	47911143
751107636	70450	06-22(0)	47911143
751107636	79155	07-31(0)	47911143
751107636	79749	08-31(0)	47911143
751107636	94043	07-17(0)	47911143
751107639	6210	09-05(0)	9921891
751107639	32302	08-17(0)	9921891
751107639	48366	09-24(0)	9921891
751107639	63271	06-25(0)	9921891
751107639	96673	07-20(0)	9921891
751107640	13637	05-16(0)	11616840
751107641	28308	07-07(0)	10040991
751107641	35011	05-19(0)	10040991
751107641	86767	09-18(0)	10040991
751107642	14094	06-16(0)	9855246
751107642	17760	08-13(0)	9855246
751107642	45411	10-09(0)	9855246
751107642	75723	09-30(0)	9855246
751107642	78845	06-17(0)	9855246
751107642	82242	06-07(0)	9855246
751107647	8646	06-14(0)	285534109
751107647	43971	07-06(0)	285534109
751107647	59104	08-15(0)	285534109
751107647	62588	09-06(0)	285534109
751107647	76637	10-06(0)	285534109
751107647	96338	09-18(0)	285534109
751107647	98283	08-14(0)	285534109
751107648	24280	07-28(0)	1834374698
751107648	24291	06-08(0)	1834374698
751107648	27629	06-20(0)	1834374698
751107650	34070	06-17(0)	42087410
751107650	44641	10-10(0)	42087410
751107650	81756	07-04(0)	42087410
751107651	7000	06-28(0)	387014082
751107651	43646	10-09(0)	387014082
751107651	44864	10-12(0)	387014082
751107651	51644	07-27(0)	387014082
751107651	95914	09-08(0)	387014082
751107652	35697	07-04(0)	571787979
751107652	52417	08-03(0)	571787979
751107652	68110	09-22(0)	571787979
751107652	69373	06-29(0)	571787979
751107656	19360	08-07(0)	2108206591
751107656	44315	05-20(0)	2108206591
751107656	92601	05-19(0)	2108206591
751107656	92954	09-16(0)	2108206591
751107657	38673	08-24(0)	41847275
751107657	39397	07-25(0)	41847275
751107657	40117	07-12(0)	41847275
751107662	51248	10-11(0)	961138828
751107662	58380	09-07(0)	961138828
751107662	81345	09-29(0)	961138828
751107663	5409	06-22(0)	4219970
751107663	32109	08-21(0)	4219970
751107663	38961	07-05(0)	4219970
751107663	44133	06-13(0)	4219970
751107663	96187	06-12(0)	4219970
751107665	35484	08-14(0)	876834
751107665	46125	06-05(0)	876834
751107665	61086	10-09(0)	876834
751107665	78400	09-10(0)	876834
751107665	80206	07-13(0)	876834
751107665	84006	10-10(0)	876834
751107666	916	05-25(0)	1855095265
751107666	2623	08-15(0)	1855095265
751107666	5029	08-06(0)	1855095265
751107666	13458	07-27(0)	1855095265
751107666	48679	08-21(0)	1855095265
751107666	53160	08-22(0)	1855095265
751107668	25056	05-30(0)	509969020
751107670	6991	10-12(0)	7681641
751107670	37350	09-01(0)	7681641
751107670	63977	09-29(0)	7681641
751107670	80993	06-12(0)	7681641
751107670	83295	07-10(0)	7681641
751107670	94288	05-23(0)	7681641
751107676	3838	06-16(0)	43110090
751107676	8804	06-30(0)	43110090
751107676	17028	09-28(0)	43110090
751107676	44899	08-10(0)	43110090
751107677	68994	06-07(0)	1823865825
751107677	73851	09-23(0)	1823865825
751107680	6645	06-07(0)	23481963
751107680	20271	06-17(0)	23481963
751107680	35812	10-02(0)	23481963
751107680	69666	07-03(0)	23481963
751107681	9701	08-22(0)	75141123
751107681	34793	07-27(0)	75141123
751107681	35923	05-26(0)	75141123
751107681	64158	07-04(0)	75141123
751107681	84026	08-02(0)	75141123
751107691	1772	06-17(0)	2016215
751107691	15743	07-06(0)	2016215
751107691	35791	06-14(0)	2016215
751107691	56117	10-06(0)	2016215
751107691	76604	07-19(0)	2016215
751107691	85067	09-04(0)	2016215
751107691	93401	07-18(0)	2016215
751107691	95508	06-17(0)	2016215
751107691	97680	09-13(0)	2016215
751107691	99650	07-11(0)	2016215
751107695	33258	06-27(0)	582616278
751107695	49025	07-05(0)	582616278
751107695	53223	05-22(0)	582616278
751107695	63910	10-01(0)	582616278
751107695	87053	07-03(0)	582616278
751107696	189	06-23(0)	1611116678
751107698	55118	07-15(0)	2609755779
751107698	65307	09-03(0)	2609755779
751107698	67397	09-10(0)	2609755779
751107698	91035	06-20(0)	2609755779
751107700	18190	07-22(0)	484750577
751107700	52479	09-20(0)	484750577
751107700	63762	07-13(0)	484750577
751107700	79895	10-05(0)	484750577
751107700	95050	09-09(0)	484750577
751107705	18724	07-09(0)	6952828
751107705	31208	09-29(0)	6952828
751107705	40529	07-03(0)	6952828
751107705	44801	10-11(0)	6952828
751107707	8495	10-13(0)	123364174
751107707	28776	07-11(0)	123364174
751107707	30902	10-01(0)	123364174
751107707	59031	09-20(0)	123364174
751107707	67781	05-21(0)	123364174
751107707	84187	07-21(0)	123364174
751107707	95600	07-21(0)	123364174
751107713	24583	08-12(0)	778246623
751107713	44205	07-24(0)	778246623
751107713	55565	08-25(0)	778246623
751107713	71453	06-16(0)	778246623
751107714	19386	05-21(0)	246202306
751107714	68549	08-27(0)	246202306
751107714	91452	08-21(0)	246202306
751107715	27364	08-17(0)	7819005
751107715	28743	07-26(0)	7819005
751107715	36633	10-08(0)	7819005
751107715	38094	06-25(0)	7819005
751107715	50490	07-05(0)	7819005
751107715	70153	09-12(0)	7819005
751107715	73290	09-07(0)	7819005
751107717	39260	05-21(0)	238428302
751107717	98005	09-22(0)	238428302
751107721	7892	06-18(0)	9162451
751107721	10674	07-13(0)	9162451
751107721	44830	05-25(0)	9162451
751107721	49935	06-22(0)	9162451
751107723	96615	07-30(0)	16788369
751107724	5467	05-16(0)	54449355
751107724	8248	10-05(0)	54449355
751107724	9270	05-19(0)	54449355
751107724	40837	07-16(0)	54449355
751107724	54723	07-07(0)	54449355
751107724	66394	07-28(0)	54449355
751107724	96415	07-20(0)	54449355
751107727	56267	05-29(0)	1919449
751107727	76337	08-15(0)	1919449
751107727	79648	06-04(0)	1919449
751107727	82265	05-16(0)	1919449
751107727	88791	07-19(0)	1919449
751107727	92918	08-08(0)	1919449
751107727	94185	08-28(0)	1919449
751107729	77491	06-25(0)	2084271162
751107729	98501	08-21(0)	2084271162
751107733	10770	08-15(0)	169583805
751107733	27071	08-09(0)	169583805
751107733	27390	07-28(0)	169583805
751107733	63270	08-11(0)	169583805
751107733	76472	07-10(0)	169583805
751107734	36712	10-07(0)	569363058
751107734	57048	08-25(0)	569363058
751107734	74330	06-27(0)	569363058
751107734	75975	09-12(0)	569363058
751107734	94143	05-28(0)	569363058
751107735	15118	05-26(0)	3104076686
751107735	23716	10-14(0)	3104076686
751107735	50069	08-24(0)	3104076686
751107735	82123	05-19(0)	3104076686
751107735	89353	05-27(0)	3104076686
751107736	41180	07-10(0)	365112369
751107736	80276	08-24(0)	365112369
751107737	3964	07-27(0)	77959968
751107737	22939	06-29(0)	77959968
751107737	41977	09-04(0)	77959968
751107737	94813	07-25(0)	77959968
751107738	14056	06-27(0)	235585521
751107738	36619	09-04(0)	235585521
751107738	87113	06-26(0)	235585521
751107740	21196	06-23(0)	257267847
751107740	30989	07-08(0)	257267847
751107740	58975	08-28(0)	257267847
751107740	65901	10-14(0)	257267847
751107741	809	08-05(0)	44468147
751107741	14629	07-26(0)	44468147
751107741	42407	05-29(0)	44468147
751107741	80168	09-19(0)	44468147
751107741	98700	07-29(0)	44468147
751107742	8752	07-04(0)	805987232
751107742	12386	07-29(0)	805987232
751107742	15482	09-30(0)	805987232
751107742	29403	08-18(0)	805987232
751107742	38488	08-12(0)	805987232
751107742	66874	09-16(0)	805987232
751107742	79226	07-30(0)	805987232
751107742	81604	09-04(0)	805987232
751107742	95973	05-17(0)	805987232
751107743	23116	09-20(0)	42546586
751107743	44145	09-25(0)	42546586
751107743	50932	05-28(0)	42546586
751107743	58521	07-16(0)	42546586
751107743	98932	08-14(0)	42546586
751107745	10540	05-25(0)	192892597
751107746	17387	07-11(0)	17715211
751107746	37555	06-09(0)	17715211
751107746	42106	10-12(0)	17715211
751107746	49284	05-17(0)	17715211
751107746	78354	07-19(0)	17715211
751107746	92739	05-24(0)	17715211
751107747	35536	08-10(0)	49810973
751107747	43004	08-01(0)	49810973
751107747	52134	07-07(0)	49810973
751107747	87625	07-18(0)	49810973
751107748	22313	09-03(0)	920429008
751107748	61323	08-21(0)	920429008
751107748	70042	08-03(0)	920429008
751107749	8616	08-03(0)	38805124
751107749	54199	05-23(0)	38805124
751107749	97818	05-19(0)	38805124
751107752	20933	06-04(0)	28392236
751107752	26838	09-15(0)	28392236
751107752	29220	06-18(0)	28392236
751107752	29641	05-21(0)	28392236
751107752	30347	09-10(0)	28392236
751107752	46971	08-06(0)	28392236
751107752	58969	10-04(0)	28392236
751107752	86404	09-30(0)	28392236
751107752	90141	10-07(0)	28392236
751107753	5126	07-03(0)	228078962
751107753	11133	05-26(0)	228078962
751107753	14392	06-28(0)	228078962
751107753	48188	10-01(0)	228078962
751107753	55848	10-11(0)	228078962
751107753	73226	06-13(0)	228078962
751107753	76283	06-11(0)	228078962
751107753	76998	07-04(0)	228078962
751107754	11057	06-13(0)	2317977129
751107754	30384	07-22(0)	2317977129
751107754	39820	06-07(0)	2317977129
751107754	54150	07-10(0)	2317977129
751107754	70517	10-14(0)	2317977129
751107755	30127	09-26(0)	2540465
751107755	33890	07-24(0)	2540465
751107755	36609	09-12(0)	2540465
751107755	37875	06-10(0)	2540465
751107755	39724	05-20(0)	2540465
751107755	47589	08-17(0)	2540465
751107755	51529	10-01(0)	2540465
751107755	76175	07-08(0)	2540465
751107758	186	06-01(0)	45319121
751107758	12611	06-27(0)	45319121
751107758	67122	05-26(0)	45319121
751107758	83570	08-06(0)	45319121
751107758	96567	10-10(0)	45319121
751107759	35505	08-08(0)	42392480
751107759	61507	09-09(0)	42392480
751107759	79149	05-21(0)	42392480
751107759	83099	07-07(0)	42392480
751107759	97290	09-02(0)	42392480
751107760	35000	08-25(0)	80120188
751107760	35577	06-11(0)	80120188
751107760	36530	07-10(0)	80120188
751107760	58476	08-09(0)	80120188
751107760	67231	06-26(0)	80120188
751107760	68247	06-08(0)	80120188
751107760	99566	09-17(0)	80120188
751107761	5826	07-09(0)	2684054496
751107761	11559	06-25(0)	2684054496
751107761	14536	10-01(0)	2684054496
